AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CanonicalUrl,ControlStatement,County,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,Started,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,WaterTenders,resource_intensity,suppression_power,containment_efficiency
320.0,False,CAL FIRE Madera-Mariposa-Merced Unit,2.0,1,/incidents/2014/9/14/courtney-fire/,Soft road closure is in place for residents only on Road 426 between Summit Road and Road 223. ,18,20,2.0,2.0,4.0,2014-09-22T07:15:00Z,3.0,False,True,Grass,2.0,4.0,37.311915,"Courtney Lane and 7 Hills Rd, Oakhurst",-119.604124,True,Courtney Fire,100.0,90.0,True,The Courtney Fire started on September 14 and burned 320 acres off Courtney Lane near Oakhurst in Madera County. ,2014-09-14T13:36:00Z,2.0,69.0,0.0,45.0,1.0,18.0,4.0,1.098901098901099
311.0,False,Yosemite National Park,2.0,1,/incidents/2014/10/7/dog-rock-fire/,All road closures have been lifted.,20,22,6.0,2.0,11.0,2014-10-12T18:00:00Z,3.0,False,True,Grass,2.0,3.0,37.0,"Hwy 140 at Indian Creek, El Portal Community",40.34,False,Dog Rock Fire,100.0,151.5,True,"The Dog Rock Fire started on October 7, 2014 and burned 311 acres off Hwy 140 at Indian Creek near El Portal in Yosemite National Park (Mariposa County).",2014-10-07T15:05:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
300.0,False,CAL FIRE is in Unified Command with Mariposa County Fire and Sheriff’s Departments,2.0,1,/incidents/2014/9/5/bridge-fire/,All road closures have been lifted.,20,22,6.0,2.0,11.0,2014-09-12T09:00:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"Highway 49 at Harris Road, 10 miles east of Mariposa",0.0,True,Bridge Fire,100.0,151.5,True,"The Bridge Fire started on September 5 off Highway 49 at Harris Road, 10 miles east of Mariposa (Mariposa County).",2014-09-05T12:39:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
300.0,False,CAL FIRE Madera-Mariposa-Merced Unit,2.0,1,/incidents/2014/7/24/gun-club-fire/,All road closures have been lifted.,22,24,6.0,2.0,11.0,2014-07-25T09:15:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"Gun Club Rd. at the Santa Fe Canal, Gustine",0.0,False,Gun Club Fire,100.0,151.5,True,"The Gun Club Fire started July 25, 2014 and burned 300 acres off Gun Club Rd. at the Santa Fe Canal in Gustine in Merced County.",2014-07-24T12:06:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
274.0,False,US Forest Service - Angeles National Forest,2.0,1,/incidents/2014/8/17/tecolote-fire/,All road closures have been lifted.,17,19,6.0,2.0,11.0,2014-12-12T13:30:00Z,3.0,False,True,Grass,2.0,3.0,34.267,"18 miles north of Glendora, off Highway 39 and mile marker 28.",-117.867,False,Tecolote Fire,100.0,151.5,True,"The Tecolote Fire started August 17, 2014 burned 274 acres 18 miles north of Glendora, off Highway 39 and mile marker 28 on the Angeles National Forest in Los Angeles County.",2014-08-17T14:30:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
269.0,False,CAL FIRE Tuolumne-Calaveras Unit,2.0,1,/incidents/2014/6/5/hetch-hetchy-fire/,All road closures have been lifted.,55,55,6.0,2.0,11.0,2014-06-06T09:30:00Z,3.0,False,True,Grass,2.0,3.0,37.787,"off La Grange Rd (J59) at Hetch Hetchy power lines, northwest shore of Don Pedro Reservoir",-120.452,False,Hetch Hetchy Fire,100.0,151.5,True,"The Hetch Hetchy Fire started on June 5, 2014 and burned 150 acres off J59 (La Grande Rd.) at Hetch Hetchy power lines in Tuolumne County.",2014-06-05T13:04:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
247.0,False,CAL FIRE Nevada-Yuba-Placer Unit,2.0,1,/incidents/2014/9/13/dog-bar-fire/,Traffic on Dog Bar Rd. and associated streets is limited to residents only.,28,29,3.0,2.0,3.0,2014-09-18T18:45:00Z,3.0,False,True,Grass,2.0,3.0,39.113682,Off Dog Bar Rd & Taylor Crossing Rd near Alta Sierra,-120.999508,True,Dog Bar Fire,100.0,53.0,True,"The Dog Bar Fire started on September 13, 2014 and burned 247 acres off Dog Bar Rd and Taylor Crossing Rd near Alta Sierra in Nevada County.",2014-09-13T14:07:00Z,6.0,7.0,0.0,45.0,1.0,13.25,4.0,1.8518518518518519
225.0,False,CAL FIRE Tehama-Glenn Unit,2.0,1,/incidents/2014/6/13/tehama-fire/,All road closures have been lifted.,52,52,6.0,2.0,11.0,2014-06-13T13:50:00Z,3.0,False,True,Grass,2.0,3.0,40.009827,"Rancho Tehama, southwest of Red Bluff",-122.345078,False,Tehama Fire,100.0,151.5,True,"The Tehama Fire started on June 13, 2014 in the Rancho Tehama area of Tehama County and burned 225 acres.",2014-06-13T12:23:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
217.0,False,CAL FIRE San Diego Unit,2.0,1,/incidents/2014/7/3/banner-fire/,The following road closures are in effect: <li>State Route 78 at Manzanita Drive</li><li>Manzanita Drive at Lakeview Drive</li>,36,37,4.0,2.0,5.0,2014-07-06T09:15:00Z,3.0,False,True,Grass,2.0,4.0,33.078948,"Banner Grade, east of Julian",-116.576454,True,Banner Fire,100.0,91.0,True,"The Banner Fire started on July 3, 2014 and burned 217 acres on Banner Grade, west of Julian in San Diego County.",2014-07-03T10:43:00Z,6.0,3.0,0.0,45.0,4.0,15.166666666666666,4.0,1.0869565217391304
210.0,False,Six Rivers National Forest,2.0,1,/incidents/2014/9/12/bald-hill-3-fire/,All road closures have been lifted.,11,12,6.0,2.0,11.0,2014-09-15T11:00:00Z,3.0,False,True,Grass,2.0,3.0,41.134,1 mile northwest of Hoopa,-123.753,False,Bald Hill 3 Fire,100.0,151.5,True,The Bald Hill 3 Fire started on September 12 and burned 210 acres 1 mile northwest of Hoopa in Humboldt County.,2014-09-12T15:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
190.0,False,US Forest Service - Angeles National Forest,2.0,1,/incidents/2014/8/14/shoemaker-fire/,All road closures have been lifted.,17,19,6.0,2.0,11.0,2014-12-12T14:00:00Z,3.0,False,True,Grass,2.0,3.0,34.235,"upper end of East Fork San Gabriel River, North of Glendora",-117.771,False,Shoemaker Fire,100.0,151.5,True,"The Shoemaker Fire started on August 14, 2014 and burned 190 acres on the upper end of East Fork of the San Gabriel River, north of Glendora on the Angeles National Forest in Los Angeles County.",2014-08-14T12:48:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
175.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,1,/incidents/2014/5/25/indian-fire/,All road closures have been lifted.,15,17,6.0,2.0,11.0,2014-05-26T08:45:00Z,3.0,False,True,Grass,2.0,3.0,39.1647,"Near Indian Valley Reservoir, East of Clearlake Oaks",-122.5983,False,Indian Fire,100.0,151.5,True,"The Indian Fire started on May 25, 2014 and burned 175 acres near Indian Valley Reservoir, east of Clearlake Oaks in Lake County.",2014-05-25T12:20:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
143.0,False,CAL FIRE Shasta-Trinity Unit,2.0,1,/incidents/2014/7/9/dry-fire/,All road closures have been lifted.,43,45,6.0,2.0,11.0,2014-07-10T07:30:00Z,3.0,False,True,Grass,2.0,3.0,40.6569,"off Hwy 299 & Dry Creek Rd, east of Bella Vista",-122.2215,False,Dry Fire,100.0,151.5,True,"The Dry Fire started on July 9, 2014 off Hwy 299 and Dry Creek Rd, east of Bella Vista in Shasta County and burned 143 acres.",2014-07-09T13:45:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
130.0,False,CAL FIRE Madera-Mariposa-Merced Unit,2.0,1,/incidents/2014/6/10/haigh-fire/,All road closures have been lifted.,20,22,6.0,1.0,11.0,2014-06-13T18:30:00Z,3.0,False,True,Grass,2.0,1.0,37.7103,"Highway 49 and Haigh Rd., north of Coulterville",-120.197,True,Haigh Fire,100.0,10.0,True,"The Haigh fire started on June 10, 2014 at 3:11 pm near Highway 49 and Haigh Rd., north of Coulterville in Mariposa County.",2014-06-10T15:11:00Z,6.0,7.0,0.0,45.0,4.0,0.8333333333333334,3.0,9.090909090909092
125.0,False,CAL FIRE Santa Clara Unit,2.0,1,/incidents/2014/6/30/curie-fire/,All road closures have been lifted.,41,43,6.0,2.0,11.0,2014-07-01T08:30:00Z,3.0,False,True,Grass,2.0,3.0,0.0,Off Curie Drive south of San Jose,0.0,False,Curie Fire,100.0,151.5,True,"The Curie fire started on June 30, 2014 off Curie Drive south of San Jose in Santa Clara County and burned 125 acres.",2014-06-30T14:10:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
125.0,False,USFS - Cleveland National Forest,2.0,1,/incidents/2014/3/8/gun-fire/,All road closures have been lifted.,36,37,6.0,2.0,11.0,2014-03-11T11:00:00Z,3.0,False,True,Grass,2.0,3.0,32.81,"Off Interstate 8 & Sunrise Hwy, near Pine Valley",-116.49,False,Gun Fire,100.0,151.5,True,"The Gun Fire started on March 8, 2014 and burned off Interstate 8 & Sunrise Hwy, near Pine Valley in San Diego County.",2014-03-08T12:30:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
120.0,False,CAL FIRE Tuolumne Calaveras Unit,2.0,1,/incidents/2014/6/20/reed-fire/,All road closures have been lifted.,4,5,6.0,2.0,11.0,2014-06-21T19:00:00Z,3.0,False,True,Grass,2.0,3.0,120.679019,"off George Reed Drive and Pool Station Road, San Andreas",38.178241,False,Reed Fire,100.0,151.5,True,"The Reed Fire started on June 20, 2014 near George Reed Drive in Calaveras County and burned 120 acres.",2014-06-20T15:27:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
120.0,False,CAL FIRE Nevada-Placer-Yuba Unit / Placer County Fire,2.0,1,/incidents/2014/1/22/brewer-fire/,All road closures have been lifted.,30,31,6.0,2.0,11.0,2014-01-22T16:35:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"off South Brewer Road, west of Roseville",0.0,False,Brewer Fire,100.0,151.5,True,"The Brewer Fire started on January 22, 2014 and burned 120 acres off South Brewer Road, west of Roseville in Placer County. ",2014-01-22T13:10:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
113.0,False,CAL FIRE San Bernardino Unit,2.0,1,/incidents/2014/4/19/bridges-fire/,All road closures have been lifted.,12,14,11.0,1.0,12.0,2014-04-21T19:15:00Z,3.0,False,True,Grass,2.0,3.0,37.399,"off Highway 6 & 5 Bridges Rd, 5 miles northeast of Bishop",-118.352,True,Bridges Fire,100.0,256.0,True,"The Bridges Fire started April 19, 2014 and burned 113 acres off Highway 6 and 5 Bridges Rd in Bishop in Inyo County.",2014-04-19T15:54:00Z,6.0,7.0,0.0,45.0,4.0,19.692307692307693,3.0,0.38910505836575876
106.0,False,CAL FIRE Fresno-Kings Unit,2.0,1,/incidents/2014/1/25/lake-fire/,All road closures have been lifted.,9,10,6.0,2.0,11.0,2014-01-26T18:00:00Z,3.0,False,True,Grass,2.0,3.0,36.8266,off Trimmer Springs Rd & Sunnyslope Rd near Pine Flat Lake ,-119.3415,False,Lake Fire,100.0,151.5,True,"The Lake Fire started on January 25, 2014 and burned 106 acres off Trimmer Springs Rd & Sunnyslope Rd near Pine Flat Lake in Fresno County. ",2014-01-25T06:37:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
105.0,False,Oceanside Fire Department,2.0,1,/incidents/2014/5/14/river-fire/,All road closures have been lifted.,36,37,6.0,2.0,11.0,2014-05-19T09:20:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"North River Road and College Blvd., Oceanside",0.0,False,River Fire,100.0,151.5,True,"The River Fire started on May 14, 2014 and burned 105 acres off North River Road and College Blvd. in San Diego County.",2014-05-14T12:12:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
101.0,False,US Forest Service - Modoc National Forest ,2.0,1,/incidents/2014/8/12/little-fire/,All road closures have been lifted.,24,25,6.0,2.0,11.0,2014-08-13T06:15:00Z,3.0,False,True,Grass,2.0,3.0,41.507,"Northeast of Mud Springs, 9 miles South of Tionesta",-121.266,False,Little Fire,100.0,151.5,True,"The Little Fire started on August 12, 2014 and burned 101 acres northeast of Mud Springs, 9 miles South of Tionesta on the Modoc National Forest in Modoc County.",2014-08-12T15:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
100.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,1,/incidents/2014/9/3/saratoga-fire/,All road closures have been lifted.,15,17,6.0,2.0,11.0,2014-09-05T18:30:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"off Hwy 20 & Saratoga Road, west of Upper Lake",0.0,False,Saratoga Fire,100.0,151.5,True,"The Saratoga Fire started on September 3 and burned 100 acres off Hwy 20 & Saratoga Road, west of Upper Lake (Lake County).",2014-09-03T16:03:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
100.0,False,CAL FIRE Riverside Unit / Riverside County Fire,2.0,1,/incidents/2014/9/1/interstate-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2014-09-01T22:00:00Z,3.0,False,True,Grass,2.0,3.0,0.0,I-15 at Temescal Canyon Rd in Alberhill,0.0,False,Interstate Fire,100.0,151.5,True,The Interstate Fire started on September 1 and burned 25 acres off I-15 at Temescal Canyon Rd in Alberhill in Riverside County. ,2014-09-01T14:03:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
94.0,False,US Forest Service - El Dorado National Forest,2.0,1,/incidents/2014/9/14/irene-fire/,All road closures have been lifted.,8,9,6.0,2.0,11.0,2014-09-17T18:45:00Z,3.0,False,True,Grass,2.0,3.0,38.59,Mokelumne Wilderness,-120.028,False,Irene Fire,100.0,151.5,True,The Irene Fire started on September 14 and burned 94 acres in the Mokelumne Wilderness on the El Dorado National Forest (El Dorado County) on September 2014.,2014-09-14T09:15:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
90.0,False,CAL FIRE Madera-Mariposa-Merced Unit,2.0,1,/incidents/2014/6/6/valley-fire/,Bear Valley Road to Hunters Valley Road,20,22,12.0,5.0,15.0,2014-06-08T19:45:00Z,3.0,False,True,Grass,4.0,3.0,0.0,off Hunters Valley Road near the southeast shore of Lake McClure. ,0.0,True,Valley Fire,100.0,356.0,True,"The Valley Fire started on June 6, 2014 off Hunters Valley Road near the southeast shore of Lake McClure in Mariposa County and burned 90 acres.",2014-06-06T17:29:00Z,6.0,7.0,0.0,40.0,4.0,22.25,9.0,0.2801120448179272
85.0,False,CAL FIRE Tuolumne Calaveras Unit,2.0,1,/incidents/2014/6/22/oak-fire/,All road closures have been lifted.,4,5,6.0,2.0,11.0,2014-06-24T19:00:00Z,3.0,False,True,Grass,2.0,1.0,38.058,"Oak Valley Road at Pool Station Road, south of San Andreas",-120.66,True,Oak Fire,100.0,151.5,True,"The Oak Fire started on June 22, 2014 and burned 85 acres off Oak Valley Road at Pool Station Road, south of San Andreas in Calaveras County.",2014-06-22T12:37:00Z,6.0,1.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
84.0,False,US Forest Service - Tahoe National Forest,2.0,1,/incidents/2014/8/18/boca-fire/,All road closures have been lifted.,28,29,6.0,2.0,11.0,2014-08-19T16:45:00Z,3.0,False,True,Grass,2.0,3.0,39.3918,"off Interstate 80 at Hirschdale, east of Truckee ",-120.0805,False,Boca Fire,100.0,151.5,True,"The Boca Fire started on August 19, 2014 and burned 84 acres off Interstate 80 at Hirschdale, east of Truckee in Nevada County.",2014-08-18T10:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
80.0,False,CAL FIRE Santa Clara Unit,2.0,1,/incidents/2014/8/28/casa-fire/,All road closures have been lifted.,41,43,6.0,2.0,11.0,2014-08-31T08:15:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"Hwy 152 at Casa De Fruta, 10 miles east of Gilroy",0.0,False,Casa Fire,100.0,151.5,True,"The Casa Fire started August 28 and burned 80 acres off Hwy 152 near Casa De Fruta, 10 miles east of Gilroy in Santa Clara County.",2014-08-28T15:10:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
80.0,False,CAL FIRE Santa Clara Unit,2.0,1,/incidents/2014/7/11/marsh-fire/,All road closures have been lifted.,6,7,6.0,2.0,11.0,2014-07-12T18:00:00Z,3.0,False,True,Grass,2.0,3.0,37.5359,"off Marsh Creek Rd., near Aspara Drive, east of Clayton",-121.5118,True,Marsh Fire,100.0,151.5,True,"The Marsh Fire started on July 11th, 2014 off off Marsh Creek Rd., near Aspara Drive, east of Clayton and burned 80 acres.",2014-07-11T21:57:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
79.0,False,Stanislaus National Forest ,2.0,1,/incidents/2014/9/7/montgomery-fire/,All road closures have been lifted.,20,22,6.0,2.0,11.0,2014-09-09T19:45:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"Near Ponderosa Way & Tuolumne River Rd, south of Coulterville ",0.0,False,Montgomery Fire,100.0,151.5,True,"The Montgomery Fire started on September 7 and burned 79 acres near Ponderosa Way & Tuolumne River Rd, south of Coulterville (Mariposa County) on the Stanislaus National Forest.",2014-09-07T16:46:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
78.0,False,CAL FIRE/Riverside County Fire,2.0,1,/incidents/2014/7/23/sabina-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2014-07-24T09:00:00Z,3.0,False,True,Grass,2.0,3.0,0.0,Sabina Road and Ballinger Road in the community of Aguanga,0.0,False,Sabina Fire,100.0,151.5,True,"The Bible Fire started on July 23, 2014 off Sabina Road and Ballinger Road in the community of Aguanga and burned 78 acres.",2014-07-23T10:47:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
75.0,False,CAL FIRE Shasta-Trinity Unit,2.0,1,/incidents/2014/7/5/cassel-fire/,All road closures have been lifted.,43,45,5.0,1.0,3.0,2014-07-08T18:30:00Z,3.0,False,True,Grass,2.0,3.0,40.5719,"Off Cassel Road at Thrush Road, in Cassel",-121.3415,True,Cassel Fire,100.0,108.0,True,"The Cassel Fire started on July 5, 2014 and burned off Cassel Road at Thrush Road, in Cassel in Shasta County.",2014-07-05T18:44:00Z,6.0,7.0,0.0,45.0,2.0,27.0,3.0,0.9174311926605505
75.0,False,CAL FIRE San Benito-Monterey Unit,2.0,1,/incidents/2014/4/30/san-lucas-fire/,All road closures have been lifted.,26,27,6.0,2.0,11.0,2014-05-01T19:00:00Z,3.0,False,True,Grass,2.0,3.0,36.103,"San Lucas & Jolon Rd, west of King City ",-121.117,False,San Lucas Fire,100.0,151.5,True,"The San Lucas Fire started on April 30, 2014 and burned off of San Lucas & Jolon Rd, west of King City in Monterery County.",2014-04-30T14:25:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
72.0,False,CAL FIRE Butte Unit,2.0,1,/incidents/2014/7/14/wildlife-fire/,All road closures have been lifted.,3,4,6.0,2.0,11.0,2014-07-16T08:00:00Z,3.0,False,True,Grass,2.0,3.0,39.4664,"Wildlife Area - Larkin Road, west of Oroville<br><br>Road Closures: None, the Wildlife area north of the Afterbay Outlet is closed to the public.",-121.6129,False,Wildlife Fire,100.0,151.5,True,"The Wildlife Fire started on July 14, 2014 off Larkin Road, west of Oroville in Butte County and burned 72 acres.",2014-07-14T18:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
70.0,False,CAL FIRE Tuolumne Caleveras Unit,2.0,1,/incidents/2014/9/4/jackson-fire/,All road closures have been lifted.,55,55,6.0,2.0,11.0,2014-09-05T09:15:00Z,3.0,False,True,Grass,2.0,3.0,37.8316,Hwy 49 & Jacksonville Rd near the community of Moccasin,-120.3434,False,Jackson Fire,100.0,151.5,True,The Jackson Fire started on September 4 and burned 70 acres off Hwy 49 & Jacksonville Rd near the community of Moccasin (Tuolumne County).,2014-09-04T11:51:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
70.0,False,Sequoia National Forest,2.0,1,/incidents/2014/7/1/ranch-fire/,All road closures have been lifted.,13,15,6.0,2.0,11.0,2014-07-06T08:30:00Z,3.0,False,True,Grass,2.0,3.0,0.0,Southwest of Greenhorn Summit,0.0,False,Ranch Fire,100.0,151.5,True,"The Ranch Fire started July 1, 2014 and burned 150 acres southwest of Greenhorn Summit on the Sequoia National Forest in Kern County.",2014-07-01T18:15:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
70.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,1,/incidents/2014/6/12/norman-fire/,All road closures have been lifted.,46,48,6.0,2.0,11.0,2014-06-13T08:00:00Z,3.0,False,True,Grass,2.0,3.0,121.999,"off Rolling Hills Lane, north of Vacaville ",38.453,False,Norman Fire,100.0,151.5,True,"The Norman Fire started on June 12, 2014 off Rolling Hills Lane, north of Vacaville and burned 40 acres.",2014-06-12T14:29:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
65.0,False,Inyo National Forest,2.0,1,/incidents/2014/9/16/june-fire/,All road closures have been lifted.,12,14,6.0,2.0,11.0,2014-09-21T09:00:00Z,3.0,False,True,Grass,2.0,3.0,0.0,at the base of June Mountain,0.0,False,June Fire,100.0,151.5,True,"The June Fire started on September 16, 2014 and burned 65 acres near the base of June Mountain in Inyo County.",2014-09-16T19:07:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
62.0,False,CAL FIRE Mendocino Unit,2.0,1,/incidents/2014/9/21/nelson-fire/,All road closures have been lifted.,21,23,2.0,2.0,2.0,2014-09-22T16:30:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"off Nelson Ranch Rd, 9 mile south of Ukiah",0.0,True,Nelson Fire,100.0,42.0,True,"The Nelson Fire started on September 21, 2014 and burned 62 acres off Nelson Ranch Rd, 9 mile south of Ukiah in Mendocino County.",2014-09-21T16:13:00Z,6.0,7.0,0.0,45.0,4.0,14.0,4.0,2.3255813953488373
60.0,False,CAL FIRE Butte Unit,2.0,1,/incidents/2014/1/1/honcut-fire/,All road closures have been lifted.,3,4,6.0,2.0,11.0,2014-01-02T07:30:00Z,3.0,False,True,Grass,2.0,3.0,0.0,off Palermo Honcut Highway and Ahart Road near the community of Honcut,0.0,False,Honcut Fire,100.0,151.5,True,"The Honcut Fire started on January 1, 2014 and burned 60 acres off Palermo Honcut Highway and Ahart Road near the community of Honcut in Butte County. ",2014-01-01T10:46:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
57.0,False,CAL FIRE / Riverside County Fire,2.0,1,/incidents/2014/3/28/van-buren-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2014-03-29T17:15:00Z,3.0,False,True,Grass,2.0,3.0,33.5982,Off Ave 62 and Van Buren St in Thermal,-116.1985,False,Van Buren Fire,100.0,151.5,True,"The Van Buren Fire started on March 28, 2014 and burned 57 acres off Ave 62 and Van Buren St in Thermal (Riverside County).",2014-03-28T14:31:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
56.0,False,Marine Corps Base - Camp Pendleton,2.0,1,/incidents/2014/5/14/freeway-fire/,All road closures have been lifted.,36,37,6.0,2.0,11.0,2014-05-20T11:30:00Z,3.0,False,True,Grass,2.0,3.0,0.0,"Naval Weapons Station, Fallbrook",0.0,False,Freeway Fire ,100.0,151.5,True,"The Freeway Fire started on May 14, 2014 and burned 56 acres off Naval Weapons Station in San Diego County.",2014-05-14T17:43:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,CAL FIRE Shasta-Trinity Unit,2.0,1,/incidents/2014/5/14/fiddler-fire/,All road closures have been lifted.,43,45,6.0,2.0,11.0,2014-05-15T11:30:00Z,3.0,False,True,Grass,2.0,3.0,40.39,Off Perla Rd & Fiddlers Rd in Igo,-122.721,False,Fiddler Fire,100.0,151.5,True,"The Fiddler Fire started on May 14, 2014 and burned 50 acres off of Perla Rd and Fiddlers Rd in Shasta County.",2014-05-14T14:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
48.0,False,CAL FIRE San Bernardino Unit / Chino Valley Fire District,2.0,1,/incidents/2014/10/16/bane-fire/,All road closures have been lifted.,35,36,6.0,2.0,11.0,2014-10-17T18:15:00Z,3.0,False,True,Grass,2.0,3.0,33.93869,in Chino Hills State Park near the Bane Canyon entrance,-117.70643,False,Bane Fire,100.0,151.5,True,"The Bane Fire started on October 16, 2014 and burned 48 acres in the Chino Hills State Park near the Bane Canyon entrance in San Bernardino County.",2014-10-16T14:34:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
47.0,False,CAL FIRE San Benito-Monterey Unit,2.0,1,/incidents/2014/7/7/interlake-fire/,All road closures have been lifted.,38,",40",6.0,2.0,11.0,2014-07-08T18:30:00Z,3.0,False,True,Grass,2.0,3.0,35.8218,along Interlake Road between Monterey & San Luis Obispo County,-121.0226,False,Interlake Fire,100.0,151.5,True,"The Interlake Fires started on July 7, 2014 and burned along Interlake Road in Monterey & San Luis Obispo County.",2014-07-07T16:12:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
40.0,False,CAL FIRE Fresno-Kings Unit,2.0,1,/incidents/2014/6/9/morgan-fire/,Highway 168 has been reopened.,9,10,6.0,2.0,11.0,2014-06-11T07:30:00Z,3.0,False,True,Grass,2.0,4.0,36.991825,"near the 16,000 block of Highway 168 near Prather",-119.525506,True,Morgan Fire,100.0,151.5,True,"The Morgan Fire started on June 9, 2014 and burned 40 acres near the 16,000 block of Highway 168 near Prather in Fresno County. ",2014-06-09T15:15:00Z,6.0,1.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
38.0,False,CAL FIRE Nevada-Yuba-Placer,2.0,1,/incidents/2014/7/7/hutto-fire/,All road closures have been lifted.,28,29,6.0,2.0,11.0,2014-07-08T06:56:00Z,3.0,False,True,Grass,2.0,3.0,39.1871,on Hutto Rd & Keller Rd in Smartsville,-121.2687,False,Hutto Fire,100.0,151.5,True,"The Hutto Fire started on July 7, 2014 on Hutto Rd & Keller Rd in Smartsville and burned 38 acres.",2014-07-07T16:35:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
37.0,False,CAL FIRE Humboldt-Del Norte Unit,2.0,1,/incidents/2014/8/1/mcclellan-fire/,All road closures have been lifted.,11,12,6.0,2.0,11.0,2014-08-02T08:00:00Z,3.0,False,True,Grass,2.0,3.0,0.0,on Hwy 36 at McClellan Mountain Rd in Dinsmore,0.0,False,McClellan Fire,100.0,151.5,True,"The McClellan Fire started August 1, 2014 and burned 37 acres on Hwy 36 and McClellan Mountain Rd, Dinsmore in Humboldt County.",2014-08-01T15:47:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
